ID do Card,Responsável,Whatsapp Nome Fornecedor,Whatsapp Número Fornecedor,Status,Status Código,Data de Criação,Última Alteração,time_status,time_timeout,Etiquetas,Prioridade,A. Status Viabilidade,B. Status Comercial,C. Status Solicitação de Contratação,D. Status Suprimentos,E. Status Implantação,F. Status Pendência do Cliente,G. Status Cancelamento,01 - NOME CARD,02 - DESCRIÇÃO,03 - PROJETO,04 - PRODUTO,05 - VELOCIDADE,06 - DESIGNAÇÃO OI,07 - DESIGNAÇÃO NAVA,08 - OS PORTAL OI,09 - ENDEREÇO,10 - BAIRRO,11 - MUNICÍPIO,12 - UF,13 - CEP,14 - SOLICITANTE OI,15 - CONTRATO,16 - TOTAL MENSAL,17 - INSTALAÇÃO,18 - GERENCIAMENTO,19 - MENSALIDADE OI,20 - CLIENTE FINAL,21 - LOCALIDADE,22 - RAZÃO SOCIAL/FORNECEDOR,23 - NOME FANTASIA,24 - MENSALIDADE DO PROVEDOR,25 - TAXA DE INSTALAÇÃO DO PROVEDOR,26 - CNPJ DO FORNECEDOR,27 - TELEFONE DE CONTATO,28 - E-MAIL DO FORNECEDOR,29 - ATENDENTE/FORNECEDOR,30 - FIDELIDADE,31 - TIPO DE CONTROLE,32 - VALOR DA MULTA DE RESCISÃO,33 - DATA ACORDADA PARA ENVIO DE NF,34 - MEIO DE ENVIO DE NF ACORDADO COM O FORNECEDOR,35 - PRIORIDADE,36 - LOJA,37 - ESCOPO TÉCNICO,38 - GATEWAY,39 - MÁSCARA,40 - IP DISPONIVEL/FIXO,41 - TIPO DE SOLICITAÇÃO,42 - VISITA DE TÉCNICA,43 - TIPO DE VISITA,44 - MOTIVO DA IMPRODUTIVA
1834888,[A Definir],,,Lixeira,9,16/07/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, NVR",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - AG INHAMBUPE - IHU5011226,,-,BANDA LARGA,-,IHU5011226,20506330,-,"AV. PROFº. MESQUITA, 303",CENTRO,INHAMBUPE,BA,48490-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1834510,[A Definir],,,Lixeira,9,16/07/2025,21/07/2025,21/07/2025,-,-,Sem prioridade,-,-,-,-,-,-,-,PLANO DE AÇÃO - QUERO QUERO - LOJA 445 - CRISTAL - CIJ5010011,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",-,-,-,-,"R$ 0,00","R$ 0,00",-,-,-,-,-,-,"R$ 0,00",-,-,-,-,-,-,-,-,-,-,-,-
1834506,[A Definir],,,Lixeira,9,16/07/2025,21/07/2025,21/07/2025,-,-,Sem prioridade,-,-,-,-,-,-,-,PLANO DE AÇÃO - QUERO QUERO - LOJA 291 - PELOTAS - PLT5010222,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",-,-,-,-,"R$ 0,00","R$ 0,00",-,-,-,-,-,-,"R$ 0,00",-,-,-,-,-,-,-,-,-,-,-,-
1834505,[A Definir],,,Lixeira,9,16/07/2025,21/07/2025,21/07/2025,-,-,Sem prioridade,-,-,-,-,-,-,-,PLANO DE AÇÃO - QUERO QUERO - LOJA 81 - CAMAQUA - CAM5010062,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",-,-,-,-,"R$ 0,00","R$ 0,00",-,-,-,-,-,-,"R$ 0,00",-,-,-,-,-,-,-,-,-,-,-,-
1834504,[A Definir],,,Lixeira,9,16/07/2025,21/07/2025,21/07/2025,-,-,Sem prioridade,-,-,-,-,-,-,-,PLANO DE AÇÃO - QUERO QUERO - LOJA 108 - SÃO LOURENÇO DO SUL - SLL5010068,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",-,-,-,-,"R$ 0,00","R$ 0,00",-,-,-,-,-,-,"R$ 0,00",-,-,-,-,-,-,-,-,-,-,-,-
1834500,[A Definir],,,Lixeira,9,16/07/2025,19/09/2025,21/07/2025,-,"PLANO DE AÇÃO, OTIMIZY ASSESSORIA",Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PLANO DE AÇÃO - QUERO QUERO - LOJA 180 - PIRATINI - PTN5010041,"Alinhado com a Dutra, a OTIMIZY se comprometeu a coordenar a migração de fornecedor devido à baixa qualidade no atendimento do fornecedor atual (UNIFIQUE/ALFA) relacionado a faturamento e pagamento dos provedores. A Dutra assegurou a continuidade do atendimento ao mesmo provedor, agora por meio da OTIMIZY. 

Foram criados cinco cards para testes. A mudança não deve gerar impacto operacional. Após a migração, será necessário acionar a Unifique para o cancelamento do plano anterior.",PLANO DE AÇÃO,BANDA LARGA + IP FIXO ,50MBPS,PTN5010041,-,-,"R. DAVI CANABARRO, 321",CENTRO,PIRATINI,RS,96490-000,-,-,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",-,-,-,-,"R$ 0,00","R$ 0,00",-,-,-,-,-,-,"R$ 0,00",-,-,-,-,-,-,-,-,-,-,-,-
1834030,[A Definir],,,Encerrados (Ativos e Cancelados),8,15/07/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, MIDAS, EXTRAVIO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Cancelado,DESATIVAÇÃO - BRADESCO - AG IPAMERI - IPM5010042,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. MIDAS CONSULTING - 11 9 4034-3679.,-,BANDA LARGA,-,IPM5010042,205069078,-,"RUA VEREADOR LUÍS OLIVEIRA, 27",CENTRO,IPAMERI,GO,75780-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1834029,[A Definir],,,Encerrados (Ativos e Cancelados),8,15/07/2025,19/09/2025,05/09/2025,-,"DESATIVAÇÃO, MIDAS",Sem prioridade,-,-,-,-,-,-,Cancelamento_Cancelado,DESATIVAÇÃO - BRADESCO - AG UNIÃO - UIO5011406,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. MIDAS CONSULTING - 11 9 4034-3679.,-,BANDA LARGA,-,UIO5011406,205069058,-,"RUA BENEDITO REGO, 1400",CENTRO,UNIÃO,PI,64120-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1834028,[A Definir],,,Lixeira,9,15/07/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, MIDAS",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - AG SÃO BENEDITO DO RIO PRETO - SBP5010317,,-,BANDA LARGA,-,SBP5010317,205069022,-,"PRAÇA JOSÉ FREITAS, S/N",CENTRO,SÃO BENEDITO DO RIO PRETO,MA,65440-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1834027,[A Definir],,,Lixeira,9,15/07/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, MIDAS",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - AG ICATU - ICT5010692,,-,BANDA LARGA,-,ICT5010692,205068972,-,"RUA CORONEL CORTEZ CARCIEL, S/N",CENTRO,ICATU,MA,65170-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1834026,[A Definir],,,Lixeira,9,15/07/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, MIDAS",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - AG BARAÚNA - BRN5010270,,-,BANDA LARGA,-,BRN5010270,205068948,-,"RUA JERÔNIMO ROSADO, 919",CENTRO,BARAÚNA,RN,59695-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1834025,[A Definir],,,Lixeira,9,15/07/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, MIDAS",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - AG BARREIRINHAS - BIH5012208,,-,BANDA LARGA,-,BIH5012208,20506750,-,"AV. JOAQUIM SOEIRO DE CARVALHO, 261",CENTRO,BARREIRINHAS,MA,65590-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1834024,[A Definir],,,Lixeira,9,15/07/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, MIDAS",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - AG BRAD-5287 - SÃO FELIPE - SFE5010565,,-,BANDA LARGA,-,SFE5010565,20506428,-,"RUA GÓES CALMOM, 251",CENTRO,SÃO FELIPE,BA,44550-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833999,[A Definir],,,Lixeira,9,15/07/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, MIDAS",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - PAA BRANQUINHA - BQH5010168,,-,BANDA LARGA,-,BQH5010168,20501039,-,"RUA DR. PRADO OMENA, S/N",CENTRO,BRANQUINHA,AL,57830-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833998,[A Definir],,,Lixeira,9,15/07/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, MIDAS",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - PA MANAIRA - MAN5010165,,-,BANDA LARGA,-,MAN5010165,20501029,-,"RUA JOSÉ ROSAS, S/N",CENTRO,MANAIRA,PB,58995-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833997,[A Definir],,,Lixeira,9,15/07/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, MIDAS",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - PAA COQUEIRO SECO - CQC5010619,,-,BANDA LARGA,-,CQC5010619,20501021,-,"AVENIDA PREFEITO JOSE DE ALMEIDA FILHO, 36",CENTRO,COQUEIRO SECO,AL,57140-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833996,[A Definir],,,Lixeira,9,15/07/2025,19/09/2025,19/09/2025,-,"MIDAS, DESATIVAÇÃO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - PAA SÃO JOSÉ DA SAFIRA - SSF5010259,,-,BANDA LARGA,-,SSF5010259,20190108,-,"AVENIDA BRASÍLIA, 36",CENTRO,SÃO JOSÉ DA SAFIRA,MG,39785-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833995,[A Definir],,,Lixeira,9,15/07/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, MIDAS",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - PAA NOVORIZONTE - NVHZ5010043,,-,BANDA LARGA,-,NVHZ5010043,20190101,-,"AVENIDA JOÃO BERNARDINO DE SOUZA, 749",CENTRO,NOVORIZONTE,MG,39568-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833994,[A Definir],,,Lixeira,9,15/07/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, MIDAS",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - PAA MORRO DO PILAR - MRL5010275,,-,BANDA LARGA,-,MRL5010275,20190100,-,"PRAÇA JOSÉ BENTO GONDIN, 30",CENTRO,MORRO DO PILAR,MG,35875-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833993,[A Definir],,,Lixeira,9,15/07/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, MIDAS",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - PAA DAVINÓPOLIS - DVNL5010179,,-,BANDA LARGA,-,DVNL5010179,20190077,-,"RUA DAVI MICHEL, 170",CENTRO,DAVINÓPOLIS,MA,65927-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833992,[A Definir],,,Lixeira,9,15/07/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, MIDAS",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - PAA MAMBAI - MBI5010008,,-,BANDA LARGA,-,MBI5010008,20190069,-,"AVENIDA 14 DE NOVEMBRO, S/N - ESQ. JOSÉ MOREIRA",CENTRO,MAMBAÍ,GO,73970-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833991,[A Definir],,,Lixeira,9,15/07/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, MIDAS",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - PAA CORONEL EZEQUIEL - CEZ5010097,,-,BANDA LARGA,-,CEZ5010097,20190202,-,"RUA MANOEL CASEMIRO GOMES, 10",CENTRO,CORONEL EZEQUIEL,RN,59220-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833990,[A Definir],,,Lixeira,9,15/07/2025,19/09/2025,19/09/2025,-,"DESATIVAÇÃO, MIDAS, EXTRAVIO",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - PAA BREJO GRANDE DO ARAGUAIA - BGG5010017,,-,BANDA LARGA,-,BGG5010017,20190132,-,"AV. 13 DE MAIO, 318",CENTRO,BREJO GRANDE DO ARAGUAIA,PA,68521-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833724,Assessoria Solutions,,,Cancelamento em Andamento,7,15/07/2025,19/09/2025,15/07/2025,-,"DESATIVAÇÃO, OUTROS PROVEDORES",Sem prioridade,-,-,-,-,-,-,Cancelamento_Solicitado,DESATIVAÇÃO - BRADESCO - BRAD-5263 - OLINDINA - ONN5011170,Contato Oi: Fabiana Barreto - fabiana.barreto@oi.net.br e 21 96016-1679 / Cliente solicitou o cancelamento do link descrito neste cartão. Motivo: Desistência do cliente final. IOL PROVEDOR - 75 2102-3675 / 71 9 9902- 9094.,-,BANDA LARGA,-,ONN5011170,20506414,-,"AVENIDA OTÁVIO MANGABEIRA, 238",CENTRO,OLINDINA,BA,48470-000,-,OI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833640,[A Definir],,,Encerrados (Ativos e Cancelados),8,15/07/2025,19/09/2025,12/08/2025,-,"ALGAR, LOTE 2",Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,Cancelamento_Contrato Não Ativo,PLANO DE CONTENÇÃO DE CUSTOS - AMERICANAS S.A - L848 - BB CANAL 3 - STS5012253,"Link será migrado para a Algar por contenção de custos com uma velocidade similar ao contratado anteriormente. Após a instalação, será criado um cartão de cancelamento para o provedor antigo.",-,BANDA LARGA,-,STS5012253,500002249,-,"AVENIDA WASHINGTON LUÍS, 484",GONZAGA,SANTOS,SP,11055-000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833639,[A Definir],,,Suprimentos,4,15/07/2025,19/09/2025,15/07/2025,-,"ALGAR, LOTE 2",Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,Pendência_Restrição de Acesso,-,PLANO DE CONTENÇÃO DE CUSTOS - AMERICANAS S.A - L734 - VILA BELMIRO EXPRESS - STS5012252,"Link será migrado para a Algar por contenção de custos com uma velocidade similar ao contratado anteriormente. Após a instalação, será criado um cartão de cancelamento para o provedor antigo.",-,BANDA LARGA,-,STS5012252,500002244,-,"RUA CARVALHO DE MENDONÇA, 281",VILA BELMIRO,SANTOS,SP,11070-101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833638,[A Definir],,,Suprimentos,4,15/07/2025,19/09/2025,15/07/2025,-,"ALGAR, LOTE 3",Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PLANO DE CONTENÇÃO DE CUSTOS - AMERICANAS S.A - L492 - SHC CIDADE JARDIM - GNA5011712,"Link será migrado para a Algar por contenção de custos com uma velocidade similar ao contratado anteriormente. Após a instalação, será criado um cartão de cancelamento para o provedor antigo.",-,BANDA LARGA,-,GNA5011712,500002152,-,"AVENIDA NERO MACEDO, 400",CIDADE JARDIM,GOIÂNIA,GO,74423-250,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833636,[A Definir],,,Suprimentos,4,15/07/2025,19/09/2025,15/07/2025,-,"ALGAR, LOTE 3",Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PLANO DE CONTENÇÃO DE CUSTOS - AMERICANAS S.A - L410 - ARARAQUARA - ARQ5010456,"Link será migrado para a Algar por contenção de custos com uma velocidade similar ao contratado anteriormente. Após a instalação, será criado um cartão de cancelamento para o provedor antigo.",-,BANDA LARGA,-,ARQ5010456,500002149,-,"RUA SÃO BENTO, 916",CENTRO,ARARAQUARA,SP,14801-300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833635,[A Definir],,,Suprimentos,4,15/07/2025,19/09/2025,15/07/2025,-,"ALGAR, LOTE 3",Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PLANO DE CONTENÇÃO DE CUSTOS - AMERICANAS S.A - L940 - VALINHOS EXPRESS - VOS5010199,"Link será migrado para a Algar por contenção de custos com uma velocidade similar ao contratado anteriormente. Após a instalação, será criado um cartão de cancelamento para o provedor antigo.",-,BANDA LARGA,-,VOS5010199,500002139,-,"RUA ANTONIO CARLOS, 88",CENTRO,VALINHOS,SP,13270-005,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833633,[A Definir],,,Suprimentos,4,15/07/2025,19/09/2025,15/07/2025,-,"ALGAR, LOTE 1",Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PLANO DE CONTENÇÃO DE CUSTOS - BDN - BRADESCO / VSAT - BDN PAE RICLAN S/A - RCO5010266,"Link será migrado para a Algar por contenção de custos com uma velocidade similar ao contratado anteriormente. Após a instalação, será criado um cartão de cancelamento para o provedor antigo.",-,BANDA LARGA,-,RCO5010266,500001948,-,"AVENIDA PRESIDENTE KENNEDY, 754",CENTRO,RIO CLARO,SP,13501-500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833537,[A Definir],,,Suprimentos,4,15/07/2025,19/09/2025,28/07/2025,-,"ALGAR, LOTE 1",Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PLANO DE CONTENÇÃO DE CUSTOS - BRADESCO - WI-FI - AGP AV. PAULISTA - SPO5324024,"Link será migrado para a Algar por contenção de custos com uma velocidade similar ao contratado anteriormente. Após a instalação, será criado um cartão de cancelamento para o provedor antigo.",-,LINK DEDICADO,-,SPO5324024,500001521,-,"AVENIDA PAULISTA, 1450 - TÉRREO",BELA VISTA,SÃO PAULO,SP,01310-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833536,[A Definir],,,Suprimentos,4,15/07/2025,19/09/2025,15/07/2025,-,"ALGAR, LOTE 2",Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PLANO DE CONTENÇÃO DE CUSTOS - QUERO-QUERO - LOJA 267 - ESTEIO - EIO5010080,"Link será migrado para a Algar por contenção de custos com uma velocidade similar ao contratado anteriormente. Após a instalação, será criado um cartão de cancelamento para o provedor antigo.",-,LINK DEDICADO,-,EIO5010080,20505782,-,"R PADRE FELIPE, 69",CENTRO,ESTEIO,RS,93260-076,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833535,[A Definir],,,Suprimentos,4,15/07/2025,19/09/2025,15/07/2025,-,"ALGAR, LOTE 1",Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PLANO DE CONTENÇÃO DE CUSTOS - BRADESCO - WI-FI - AG COLONIA MURICI - SJP5010298,"Link será migrado para a Algar por contenção de custos com uma velocidade similar ao contratado anteriormente. Após a instalação, será criado um cartão de cancelamento para o provedor antigo.",-,BANDA LARGA,-,SJP5010298,500000082,-,"BR 376, S/N, KM 13,7",COSTEIRA,SÃO JOSÉ DOS PINHAIS,PR,83090-360,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833534,[A Definir],,,Suprimentos,4,15/07/2025,19/09/2025,15/07/2025,-,"ALGAR, LOTE 3",Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PLANO DE CONTENÇÃO DE CUSTOS - QUERO-QUERO - LOJA 181 - SANTA CRUZ DO SUL - SCR5010124,"Link será migrado para a Algar por contenção de custos com uma velocidade similar ao contratado anteriormente. Após a instalação, será criado um cartão de cancelamento para o provedor antigo.",-,BANDA LARGA,-,SCR5010124,205068625,-,"R. ERNESTO ALVES, 774",CENTRO,SANTA CRUZ DO SUL,RS,96810-188,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833532,[A Definir],,,Suprimentos,4,15/07/2025,19/09/2025,15/07/2025,-,"ALGAR, LOTE 3",Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PLANO DE CONTENÇÃO DE CUSTOS - QUERO-QUERO - LOJA 137 - SANTA CRUZ DO SUL - SCR5010122,"Link será migrado para a Algar por contenção de custos com uma velocidade similar ao contratado anteriormente. Após a instalação, será criado um cartão de cancelamento para o provedor antigo.",-,BANDA LARGA,-,SCR5010122,205068623,-,"R. FERNANDO ABOTT, 418",CENTRO,SANTA CRUZ DO SUL,RS,96810-072,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833531,[A Definir],,,Suprimentos,4,15/07/2025,19/09/2025,15/07/2025,-,"ALGAR, LOTE 3",Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PLANO DE CONTENÇÃO DE CUSTOS - QUERO-QUERO - LOJA 154 - SANTA CRUZ DO SUL - SCR5010123,"Link será migrado para a Algar por contenção de custos com uma velocidade similar ao contratado anteriormente. Após a instalação, será criado um cartão de cancelamento para o provedor antigo.",-,BANDA LARGA,-,SCR5010123,205068621,-,"R. MAL FLORIANO, 801",CENTRO,SANTA CRUZ DO SUL,RS,96810-002,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833530,[A Definir],,,Suprimentos,4,15/07/2025,19/09/2025,15/07/2025,-,"ALGAR, LOTE 3",Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PLANO DE CONTENÇÃO DE CUSTOS - QUERO-QUERO - LOJA 295 - SANTA CRUZ DO SUL - SCR5010125,"Link será migrado para a Algar por contenção de custos com uma velocidade similar ao contratado anteriormente. Após a instalação, será criado um cartão de cancelamento para o provedor antigo.",-,BANDA LARGA,-,SCR5010125,205068617,-,"R. VENÂNCIO AIRES, 853",CENTRO,SANTA CRUZ DO SUL,RS,96810-204,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833529,[A Definir],,,Suprimentos,4,15/07/2025,19/09/2025,15/07/2025,-,"ALGAR, LOTE 1",Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,Implantação_Programado,-,-,PLANO DE CONTENÇÃO DE CUSTOS - BRADESCO - AG SULACAP - RJO60013072,"Link será migrado para a Algar por contenção de custos com uma velocidade similar ao contratado anteriormente. Após a instalação, será criado um cartão de cancelamento para o provedor antigo.",-,BANDA LARGA,-,RJO60013072,205068591,-,"AVENIDA MARECHAL FONTENELE, 4021",REALENGO,RIO DE JANEIRO,RJ,21740-001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1833528,[A Definir],,,Suprimentos,4,15/07/2025,19/09/2025,15/07/2025,-,"ALGAR, LOTE 3",Sem prioridade,Viável,Comercial_Proposta Aceita,Solicitação_Viável,Suprimentos_Aguardando Contato,-,-,-,PLANO DE CONTENÇÃO DE CUSTOS - QUERO-QUERO - LOJA 193 - CAXIAS DO SUL - CSL5010471,"Link será migrado para a Algar por contenção de custos com uma velocidade similar ao contratado anteriormente. Após a instalação, será criado um cartão de cancelamento para o provedor antigo.",-,BANDA LARGA,-,CSL5010471,205068550,-,"R MAL FLORIANO, 889",CENTRO,CAXIAS DO SUL,RS,95020-370,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
